Kenya,Meat,578968179,8405,421.89,
Moldova,Household,476418101,1558,668.27,
Pakistan,Clothes,694188153,4556,109.28,
Kosovo,Baby Food,244827163,8653,255.28,
South Korea,Cosmetics,461196458,7136,437.20,
Equatorial Guinea,Vegetables,946469867,321,154.06,
Namibia,Vegetables,924133718,558,154.06,
Uzbekistan,Snacks,587986838,7227,152.58,
France,Personal Care,652140557,1738,81.73,
Vatican City,Fruits,101018702,2534,9.33,
Trinidad and Tobago,Fruits,239357602,88,9.33,
Maldives,Cereal,642206084,1906,205.70,
South Korea,Cereal,504925477,7524,205.70,
Oman,Personal Care,893189609,3509,81.73,
Philippines,Clothes,692984807,8459,109.28,
Honduras,Snacks,660609900,8005,152.58,
Dominica,Clothes,272676217,9807,109.28,
Libya,Personal Care,876107585,8558,81.73,
Belize,Cosmetics,738140332,982,437.20,
Azerbaijan,Vegetables,896323287,834,154.06,
France,Snacks,208517777,3899,152.58,
Togo,Office Supplies,302897632,2995,651.21,
Russia,Personal Care,627949178,2971,81.73,
Sri Lanka,Snacks,702471244,5706,152.58,
Ethiopia,Household,565575158,5112,668.27,
Comoros,Office Supplies,326684749,2132,651.21,
Oman,Fruits,615536344,9737,9.33,
South Sudan,Personal Care,332178771,7935,81.73,
Jordan,Vegetables,696973359,8760,154.06,
Japan,Household,300593936,1280,668.27,
Morocco,Office Supplies,954026830,6594,651.21,
South Africa,Household,938570868,2832,668.27,
Mongolia,Cereal,855837380,154,205.70,
Belarus,Office Supplies,477750194,5754,651.21,
Senegal,Vegetables,996545636,8854,154.06,
Slovenia,Office Supplies,974772536,5710,651.21,
Namibia,Cosmetics,395292222,4608,437.20,
Sudan,Baby Food,211278522,864,255.28,
The Bahamas,Cosmetics,996217763,1829,437.20,
Afghanistan,Cereal,693908774,1881,205.70,
Nigeria,Clothes,468462884,7432,109.28,
Morocco,Meat,654303920,1925,421.89,
Cote d'Ivoire,Cereal,306168210,832,205.70,
Syria,Clothes,349104583,6659,109.28,
United Kingdom,Cereal,428474366,3941,205.70,
Burundi,Cosmetics,259951388,4247,437.20,
Ghana,Office Supplies,979521977,1175,651.21,
Jordan,Clothes,193484961,5355,109.28,
Albania,Meat,528451669,9447,421.89,
Chad,Fruits,181345927,3145,9.33,
Mongolia,Vegetables,569404065,8171,154.06,
Kosovo,Fruits,480174911,3281,9.33,
Sweden,Baby Food,121519792,9262,255.28,
Burundi,Beverages,671612536,3929,47.45,
Mongolia,Cereal,228939473,7132,205.70,
Tunisia,Office Supplies,562299430,5752,651.21,
Jamaica,Beverages,360803735,8698,47.45,
China,Meat,183876216,1913,421.89,
Iran,Snacks,211253201,3372,152.58,
Iraq,Household,692983520,8078,668.27,
Japan,Meat,599428498,3068,421.89,
Uzbekistan,Cereal,771261966,2410,205.70,
Ghana,Clothes,769470250,2201,109.28,
Cuba,Baby Food,225352180,5573,255.28,
Algeria,Beverages,190519082,7685,47.45,
Moldova,Baby Food,886894786,731,255.28,
Tunisia,Cosmetics,356715619,8934,437.20,
Seychelles,Clothes,312530410,3548,109.28,
Hungary,Office Supplies,287200486,7861,651.21,
Belgium,Office Supplies,783899676,2189,651.21,
North Korea,Vegetables,126114308,8881,154.06,
Malta,Cereal,307643210,7317,205.70,
Philippines,Cosmetics,242597711,8908,437.20,
Azerbaijan,Meat,715401637,2097,421.89,
Barbados,Vegetables,330791318,7357,154.06,
Burkina Faso,Fruits,463815581,2192,9.33,
Ethiopia,Meat,309835755,6140,421.89,
Luxembourg,Meat,934525668,5767,421.89,
Lebanon,Office Supplies,323871648,9673,651.21,
Indonesia,Office Supplies,134172523,3486,651.21,
Democratic Republic of the Congo,Meat,742039620,4868,421.89,
Romania,Clothes,794396770,8512,109.28,
Greece,Snacks,358480298,1141,152.58,
Tanzania,Beverages,471839034,6510,47.45,
Malta,Office Supplies,892334306,406,651.21,
Djibouti,Fruits,548139941,5644,9.33,
Portugal,Snacks,687742269,7075,152.58,
Angola,Snacks,829940116,6578,152.58,
Yemen,Personal Care,113844811,8064,81.73,
Guatemala,Office Supplies,448880183,2476,651.21,
Togo,Household,664782559,2787,668.27,
Ethiopia,Meat,561600768,9002,421.89,
Saint Vincent and the Grenadines,Baby Food,459696137,3157,255.28,
Sweden,Office Supplies,749742496,4320,651.21,
Maldives,Office Supplies,542726171,3589,651.21,
Antigua and Barbuda,Cereal,819945991,9094,205.70,
Tonga,Cereal,383013284,997,205.70,
Mozambique,Vegetables,803851878,6489,154.06,
Macedonia,Vegetables,574698102,4794,154.06,
Slovenia,Clothes,958100783,2168,109.28,
Botswana,Baby Food,136921250,6896,255.28,
Solomon Islands,Personal Care,864333331,4295,81.73,
Bulgaria,Clothes,113823354,1715,109.28,
Palau,Snacks,329190146,3535,152.58,
Thailand,Beverages,874545037,6166,47.45,
Hungary,Vegetables,284311854,3051,154.06,
Egypt,Clothes,313226926,9663,109.28,
Ireland,Meat,986339080,8507,421.89,
Eritrea,Cosmetics,149009644,4120,437.20,
Lithuania,Household,216912448,8068,668.27,
Liechtenstein,Household,526033818,3951,668.27,
Vietnam,Beverages,482672584,2398,47.45,
Kiribati,Snacks,913440072,6071,152.58,
Spain,Baby Food,915260112,4661,255.28,
Lithuania,Household,105369031,9893,668.27,
Trinidad and Tobago,Vegetables,871315658,521,154.06,
Taiwan,Cosmetics,720961320,7331,437.20,
Monaco,Fruits,946973264,9287,9.33,
Kazakhstan,Office Supplies,832479846,8141,651.21,
Grenada,Baby Food,204357564,2799,255.28,
Denmark,Cereal,605393302,8186,205.70,
Burkina Faso,Office Supplies,724698388,3212,651.21,
Norway,Cosmetics,221696650,3820,437.20,
Italy,Clothes,176124417,7984,109.28,
Costa Rica,Cosmetics,838030517,708,437.20,
India,Snacks,277776277,9028,152.58,
Turkmenistan,Office Supplies,236035525,7012,651.21,
Bahrain,Vegetables,273794591,759,154.06,
Liberia,Baby Food,922352302,3398,255.28,
Dominica,Personal Care,533319985,90,81.73,
Slovakia,Meat,228621470,3028,421.89,
Finland,Snacks,750493085,6436,152.58,
Kosovo,Household,211483657,1569,668.27,
Eritrea,Beverages,844454514,1711,47.45,
East Timor,Personal Care,452579486,7182,81.73,
Estonia,Meat,959344899,329,421.89,
Guinea,Office Supplies,758549582,533,651.21,
Zimbabwe,Baby Food,564304864,9204,255.28,
Sao Tome and Principe,Beverages,261034572,4785,47.45,
Mexico,Personal Care,253475034,7750,81.73,
Finland,Personal Care,116675078,5603,81.73,
Sweden,Cereal,845996034,7881,205.70,
Botswana,Household,807111728,1151,668.27,
Hungary,Fruits,686008489,4011,9.33,
Ukraine,Fruits,338985145,2092,9.33,
Australia,Office Supplies,142653024,3055,651.21,
Liberia,Baby Food,543935954,1591,255.28,
Pakistan,Clothes,710070264,4425,109.28,
Cameroon,Household,778604781,5312,668.27,
Belize,Cosmetics,507400834,37,437.20,
Jamaica,Fruits,624632251,1419,9.33,
Switzerland,Vegetables,578785359,4305,154.06,
Albania,Baby Food,788658988,575,255.28,
Sao Tome and Principe,Household,393364465,4141,668.27,
Barbados,Household,402325618,5946,668.27,
Saint Kitts and Nevis,Cosmetics,545278775,8962,437.20,
Botswana,Household,622272765,3194,668.27,
Iran,Beverages,953668916,680,47.45,
India,Vegetables,130141055,485,154.06,
Brunei,Meat,862675511,3709,421.89,
Belgium,Household,532571113,8482,668.27,
Federated States of Micronesia,Vegetables,641439187,4964,154.06,
Macedonia,Meat,961203563,349,421.89,
Japan,Personal Care,884100568,3860,81.73,
Antigua and Barbuda,Vegetables,772679030,1751,154.06,
Cuba,Cereal,609800279,2308,205.70,
Uzbekistan,Office Supplies,448638141,850,651.21,
Thailand,Meat,862678945,4725,421.89,
Nigeria,Snacks,695721518,8313,152.58,
Russia,Vegetables,211877191,8024,154.06,
El Salvador,Vegetables,645569789,7301,154.06,
Burkina Faso,Household,151535642,1619,668.27,
Costa Rica,Office Supplies,554823577,3481,651.21,
Indonesia,Vegetables,600794923,7424,154.06,
Lebanon,Office Supplies,905123507,5015,651.21,
Philippines,Cereal,803795659,9852,205.70,
Algeria,Vegetables,603110206,2567,154.06,
Botswana,Vegetables,229678475,5820,154.06,
Georgia,Beverages,580424296,9302,47.45,
Madagascar,Cosmetics,372583997,4739,437.20,
Tonga,Household,193706405,885,668.27,
Lesotho,Meat,251652848,8525,421.89,
Romania,Baby Food,824597156,5478,255.28,
Iraq,Cereal,911025655,1591,205.70,
San Marino,Snacks,479737174,3745,152.58,
Liberia,Cereal,919843041,852,205.70,
Marshall Islands,Beverages,990767085,8852,47.45,
Trinidad and Tobago,Beverages,872245633,5721,47.45,
Japan,Beverages,814327514,6462,47.45,
Mongolia,Vegetables,687374055,8113,154.06,
Israel,Beverages,432059085,4739,47.45,
Nicaragua,Cereal,509368932,2441,205.70,
Malaysia,Cosmetics,550602424,4348,437.20,
Mongolia,Office Supplies,707370889,5620,651.21,
Guatemala,Fruits,301598155,8451,9.33,
Spain,Personal Care,975520551,7064,81.73,
Solomon Islands,Clothes,841686904,2714,109.28,
Iraq,Personal Care,332958543,8687,81.73,
Haiti,Baby Food,852509295,5300,255.28,
Burundi,Beverages,723825490,4902,47.45,
Iraq,Baby Food,140705955,6874,255.28,
Madagascar,Baby Food,717262017,2625,255.28,
Guatemala,Meat,537917506,599,421.89,
Costa Rica,Baby Food,907408750,1268,255.28,
Laos,Cereal,500784575,2139,205.70,
Czech Republic,Beverages,313406312,2747,47.45,
Tuvalu,Beverages,510947787,9659,47.45,
El Salvador,Fruits,879395329,1475,9.33,
South Korea,Cosmetics,375047767,3823,437.20,
Israel,Personal Care,274516427,4366,81.73,
Iraq,Meat,124725139,7795,421.89,
Vietnam,Beverages,892910230,834,47.45,
United States of America,Personal Care,916620528,7238,81.73,
Guinea,Cosmetics,853717362,2794,437.20,
Costa Rica,Meat,532374560,318,421.89,
Honduras,Baby Food,301078450,4659,255.28,
Federated States of Micronesia,Office Supplies,578627860,7697,651.21,
Slovenia,Beverages,504134118,3343,47.45,
Dominica,Cereal,187021052,2540,205.70,
Montenegro,Beverages,257024991,8261,47.45,
Benin,Beverages,514194762,512,47.45,
The Gambia,Cereal,378891694,1327,205.70,
Haiti,Office Supplies,241789615,9775,651.21,
Bhutan,Snacks,113874852,6954,152.58,
Singapore,Office Supplies,976446235,995,651.21,
Samoa,Clothes,731115090,2057,109.28,
Laos,Clothes,949805247,7334,109.28,
Cote d'Ivoire,Baby Food,124753034,6050,255.28,
Burkina Faso,Baby Food,418507277,4458,255.28,
United States of America,Vegetables,913929307,846,154.06,
Germany,Office Supplies,764192950,531,651.21,
Bangladesh,Meat,542784535,861,421.89,
Kenya,Baby Food,893502891,6216,255.28,
Sudan,Beverages,280459344,3007,47.45,
Sudan,Meat,838077723,4677,421.89,
Syria,Household,721094357,6700,668.27,
Namibia,Meat,854558074,1579,421.89,
Italy,Clothes,883830201,3852,109.28,
North Korea,Vegetables,524584567,5086,154.06,
Senegal,Clothes,912807500,8879,109.28,
Pakistan,Snacks,554797828,5861,152.58,
Portugal,Cereal,277166879,8694,205.70,
Albania,Baby Food,976838481,7069,255.28,
Tunisia,Beverages,471048963,2711,47.45,
Iceland,Cosmetics,247347152,4374,437.20,
United Kingdom,Cereal,513594377,2844,205.70,
Nauru,Snacks,647964465,5939,152.58,
Mozambique,Vegetables,548943746,3508,154.06,
Burundi,Clothes,185331046,2430,109.28,
Palau,Baby Food,946237695,1616,255.28,
Slovenia,Beverages,691087520,7009,47.45,
Tuvalu,Fruits,499616849,6583,9.33,
The Bahamas,Snacks,621874511,5342,152.58,
Lebanon,Cereal,928221833,322,205.70,
Bosnia and Herzegovina,Household,459332644,5592,668.27,
Algeria,Baby Food,576193273,7249,255.28,
Lithuania,Meat,910102546,8423,421.89,
Saint Kitts and Nevis,Office Supplies,712671792,4275,651.21,
Madagascar,Cosmetics,205824840,6999,437.20,
Republic of the Congo,Personal Care,131798017,817,81.73,
Saint Kitts and Nevis,Cereal,403140151,6984,205.70,
Burundi,Office Supplies,552712571,8787,651.21,
Greece,Personal Care,183689105,6543,81.73,
Myanmar,Office Supplies,319556081,2600,651.21,
Saint Vincent and the Grenadines,Clothes,254112327,6339,109.28,
Equatorial Guinea,Cosmetics,701469171,9171,437.20,
Malta,Vegetables,646050441,9537,154.06,
Burkina Faso,Household,492592465,7912,668.27,
Senegal,Clothes,716144073,1800,109.28,
Morocco,Beverages,512066590,738,47.45,
Iceland,Office Supplies,946033847,1293,651.21,
Swaziland,Meat,904032170,2064,421.89,
Angola,Vegetables,242360389,8680,154.06,
Switzerland,Beverages,237629830,8802,47.45,
Nicaragua,Fruits,436764323,7124,9.33,
Thailand,Cosmetics,907000195,368,437.20,
Romania,Household,885886275,2290,668.27,
Indonesia,Vegetables,131283891,8676,154.06,
Dominican Republic,Beverages,271366870,2342,47.45,
Madagascar,Beverages,754621541,8138,47.45,
Burundi,Beverages,199846732,7944,47.45,
Lebanon,Office Supplies,446153771,5670,651.21,
Benin,Household,702966487,2260,668.27,
Bosnia and Herzegovina,Beverages,700021207,686,47.45,
Democratic Republic of the Congo,Office Supplies,237366759,954,651.21,
Lithuania,Vegetables,535364472,5099,154.06,
United Arab Emirates,Household,184688174,2190,668.27,
Kyrgyzstan,Vegetables,996324193,3324,154.06,
Samoa,Office Supplies,351571357,6632,651.21,
Laos,Office Supplies,652040994,2275,651.21,
Lesotho,Fruits,769656932,7444,9.33,
Russia,Personal Care,996655499,1365,81.73,
Seychelles,Beverages,795585525,291,47.45,
Cuba,Clothes,149308335,2509,109.28,
Saint Kitts and Nevis,Personal Care,910997760,3336,81.73,
Marshall Islands,Household,954140126,121,668.27,
Lesotho,Vegetables,922534263,7244,154.06,
Germany,Household,180291497,1115,668.27,
Qatar,Beverages,861835658,5178,47.45,
South Sudan,Beverages,221903073,4905,47.45,
Afghanistan,Snacks,985542571,2803,152.58,
Malawi,Vegetables,998115479,3406,154.06,
Papua New Guinea,Office Supplies,875295627,8282,651.21,
Burundi,Personal Care,853069341,1030,81.73,
Germany,Personal Care,337735450,2280,81.73,
Cyprus,Baby Food,155905282,4692,255.28,
Turkey,Fruits,304502665,7960,9.33,
Ghana,Clothes,400763928,3807,109.28,
Namibia,Beverages,132237899,988,47.45,
Croatia,Snacks,606785905,288,152.58,
Spain,Clothes,302581775,9526,109.28,
Canada,Clothes,918111836,8550,109.28,
Nauru,Beverages,622174918,4239,47.45,
Lebanon,Cereal,803882348,5506,205.70,
Sri Lanka,Cosmetics,222657954,8291,437.20,
Italy,Snacks,858238065,570,152.58,
Afghanistan,Beverages,260671508,7347,47.45,
Ireland,Beverages,100319612,5657,47.45,
Slovakia,Meat,317856204,9569,421.89,
Eritrea,Cereal,474267613,5181,205.70,
Mauritania,Cereal,200852668,5623,205.70,
United Arab Emirates,Household,549222695,6055,668.27,
Japan,Fruits,841301524,8671,9.33,
Vanuatu,Snacks,919325482,7695,152.58,
Georgia,Personal Care,695843398,4380,81.73,
Syria,Office Supplies,603716599,2013,651.21,
Iraq,Office Supplies,246118915,911,651.21,
The Bahamas,Cosmetics,646536672,3423,437.20,
Israel,Clothes,198768699,8930,109.28,
Eritrea,Meat,516926324,8841,421.89,
Bosnia and Herzegovina,Vegetables,585433375,1600,154.06,
Nigeria,Meat,809026181,7680,421.89,
Comoros,Household,762753570,4586,668.27,
Algeria,Cereal,541976869,1854,205.70,
Mozambique,Cosmetics,312369906,6052,437.20,
Somalia,Beverages,759919011,5777,47.45,
Czech Republic,Household,840923011,6661,668.27,
Tanzania,Office Supplies,931993234,6364,651.21,
Vietnam,Cereal,580053508,9578,205.70,
Egypt,Household,752340161,3027,668.27,
Norway,Beverages,686402022,467,47.45,
Greece,Household,140100419,7682,668.27,
Botswana,Meat,741609179,7491,421.89,
India,Beverages,139414632,4743,47.45,
Serbia,Household,552315604,1316,668.27,
Papua New Guinea,Baby Food,219423425,1122,255.28,
Mauritania,Office Supplies,150161921,5104,651.21,
Saudi Arabia,Baby Food,974267423,6236,255.28,
Niger,Cosmetics,691788756,4521,437.20,
Tajikistan,Snacks,523087251,1996,152.58,
Samoa,Cosmetics,858836734,7730,437.20,
Iraq,Cereal,810023534,2819,205.70,
Zambia,Meat,457946479,5395,421.89,
Oman,Cosmetics,404216897,5617,437.20,
Barbados,Beverages,420758616,680,47.45,
Armenia,Vegetables,799807965,9805,154.06,
Taiwan,Baby Food,103913772,9249,255.28,
Botswana,Office Supplies,115937364,7297,651.21,
Tonga,Baby Food,889052569,9267,255.28,
Marshall Islands,Baby Food,296745717,2507,255.28,
Sao Tome and Principe,Beverages,782815635,1397,47.45,
Tanzania,Household,811373651,2349,668.27,
Saint Kitts and Nevis,Meat,716843593,8804,421.89,
Belize,Vegetables,453961789,6236,154.06,
Canada,Vegetables,947777068,7151,154.06,
Andorra,Cereal,943650758,6084,205.70,
Marshall Islands,Household,157256686,4603,668.27,
Barbados,Personal Care,624581182,6306,81.73,
The Bahamas,Personal Care,851923072,1823,81.73,
Saudi Arabia,Cereal,765893685,3816,205.70,
Belgium,Clothes,363416850,1977,109.28,
Finland,Snacks,161728894,8029,152.58,
Finland,Snacks,748378646,727,152.58,
Iran,Clothes,531227433,857,109.28,
Sri Lanka,Beverages,688449084,6238,47.45,
Belgium,Office Supplies,218529927,6717,651.21,
Armenia,Fruits,890268790,9174,9.33,
Sweden,Vegetables,492777001,2520,154.06,
Lesotho,Meat,485478389,2698,421.89,
Rwanda,Meat,148109281,7682,421.89,
Liberia,Cosmetics,630718505,2476,437.20,
Jamaica,Baby Food,903667390,4117,255.28,
Djibouti,Personal Care,907629764,6671,81.73,
Kosovo,Vegetables,203591954,6238,154.06,
Albania,Clothes,222852790,5948,109.28,
Marshall Islands,Baby Food,217023599,960,255.28,
Georgia,Meat,408028209,3469,421.89,
Estonia,Cosmetics,638102948,7697,437.20,
Uzbekistan,Fruits,819796645,4900,9.33,
South Africa,Household,485970628,8363,668.27,
South Korea,Vegetables,139798724,8404,154.06,
Nepal,Cosmetics,804767262,7372,437.20,
Kenya,Snacks,874675071,4646,152.58,
Mali,Cereal,163633477,1637,205.70,
Syria,Meat,356066310,6789,421.89,
Laos,Meat,956709897,574,421.89,
Honduras,Clothes,640613067,497,109.28,
Bahrain,Office Supplies,403137147,6095,651.21,
Denmark,Baby Food,409955966,3935,255.28,
Trinidad and Tobago,Meat,447055852,2616,421.89,
South Korea,Fruits,370735633,7767,9.33,
Finland,Cereal,557606637,7050,205.70,
Democratic Republic of the Congo,Cosmetics,554592692,5157,437.20,
Andorra,Vegetables,428930127,8811,154.06,
Spain,Office Supplies,318167769,1768,651.21,
Gabon,Cosmetics,880166947,9814,437.20,
Mauritania,Fruits,143101489,5765,9.33,
Denmark,Cosmetics,255457723,4472,437.20,
France,Household,736034476,7813,668.27,
Malawi,Snacks,723943078,9699,152.58,
China,Office Supplies,328607356,1074,651.21,
Pakistan,Vegetables,179763638,4910,154.06,
Brunei,Baby Food,977460753,1213,255.28,
Tanzania,Meat,342060029,2019,421.89,
Gabon,Snacks,464235293,6395,152.58,
Greece,Baby Food,454972875,5439,255.28,
Uganda,Snacks,395571601,7282,152.58,
Monaco,Cosmetics,887642800,2085,437.20,
Lithuania,Snacks,803110301,7040,152.58,
Azerbaijan,Vegetables,434210431,1371,154.06,
Malta,Vegetables,143492019,1332,154.06,
Namibia,Cosmetics,813816392,5210,437.20,
Kosovo,Personal Care,698357379,8322,81.73,
Bhutan,Personal Care,370601308,8017,81.73,
Solomon Islands,Personal Care,474347007,8675,81.73,
Slovakia,Clothes,373705804,6707,109.28,
Taiwan,Fruits,403101527,5555,9.33,
Czech Republic,Baby Food,517270505,692,255.28,
Samoa,Baby Food,741261565,4624,255.28,
Mauritius,Cereal,720436036,1888,205.70,
Tonga,Cosmetics,170467746,4049,437.20,
Ukraine,Clothes,227343022,4707,109.28,
Mauritius,Household,297360694,4492,668.27,
Oman,Vegetables,307132089,6065,154.06,
Lithuania,Office Supplies,253581035,9118,651.21,
Solomon Islands,Cereal,653943860,5375,205.70,
Australia,Snacks,295769393,3591,152.58,
Philippines,Snacks,286918962,4552,152.58,
Lesotho,Vegetables,905566394,6074,154.06,
Thailand,Fruits,250198018,8008,9.33,
Burkina Faso,Snacks,989612662,7233,152.58,
Sierra Leone,Clothes,912921655,2660,109.28,
Vatican City,Cereal,579548823,231,205.70,
Hungary,Office Supplies,169230496,7919,651.21,
Sweden,Household,832015502,731,668.27,
Fiji,Fruits,638265168,5702,9.33,
Indonesia,Snacks,428653323,6899,152.58,
Singapore,Snacks,664166295,421,152.58,
Malawi,Household,976102912,9398,668.27,
Cameroon,Personal Care,616074502,8991,81.73,
Cote d'Ivoire,Beverages,706004893,1392,47.45,
Eritrea,Clothes,188130414,825,109.28,
Solomon Islands,Cosmetics,774999892,8545,437.20,
The Bahamas,Cereal,199474656,7838,205.70,
Tuvalu,Meat,764728534,9022,421.89,
Cameroon,Fruits,794247853,4445,9.33,
Montenegro,Cosmetics,481831443,3486,437.20,
Kiribati,Clothes,541590631,7558,109.28,
Tunisia,Snacks,857949244,5102,152.58,
Georgia,Clothes,935643613,6592,109.28,
El Salvador,Baby Food,349722564,9533,255.28,
Saudi Arabia,Baby Food,995547425,3461,255.28,
Uganda,Cereal,338792026,4944,205.70,
Uzbekistan,Fruits,865442693,2580,9.33,
Sao Tome and Principe,Beverages,631798255,1998,47.45,
